不，你还没有挑战罗莉岛。那个才叫吓人,-1.127253087,comment,1
太恐怖了????，吓得我全程嘴都没合上过(▔□▔)/,-5.198897806,comment,1
大家好，我是八张冥币=￣ω￣=,3.764278467,comment,2
C菌修养真好。,3.455795449,comment,0
爷爷！您孙贼给您来电话啦！！,3.109436803,comment,0
又现标题党,-0.201807006,comment,1
C菌你最胖(￣3￣)最棒哦,11.240027,comment,0
我觉得c君可以联系作者，合作配音一下！是个大作啊！(°°),6.196582912,comment,0
╮(￣▽￣)╭看不到C菌的恐怖合集就像吃不到辣一样难受啊,-5.237301252,comment,0
(),2.57084232,comment,0
感觉莫离要打人了,-1.053221714,comment,0
震惊！C菌原来是UC编辑部的……Σ(д;),3.723874935,comment,0
我，是一名恐怖。。。。。。。。。。。。。。。（卡住了）,-2.867779592,comment,0
支持下,3.315502643,comment,0
感谢c(⌒▽⌒),9.127499188,comment,0
求c菌和莫璃的本子,0.725077188,comment,0
╮(￣▽￣)╭(￣△￣)(￣△￣),5.665470662,comment,0
伪前排！,-0.288131282,comment,0
(=ω=),4.3173207,comment,0
官方配音,3.058934057,comment,0
水**水**水**,0.907444235,comment,0
天啊啊，疑犯追踪，我爱疑犯追踪啊啊啊我爱叔我爱根妹,-0.863011963,comment,0
不用看了，经费已经在片头烧光了(￣△￣),1.752867276,comment,0
我高仿还在支持你家,2.228934416,comment,0
(￣△￣),3.303251955,comment,0
赶紧缓存免得被删！上次kio的那个我都还没看完第二天就被删了！,-2.351795716,comment,1
不说了，我要去玩C菌去了,1.046816175,comment,0
(｀ω),6.219857799,comment,0
因为视频怎么都卡，所以我就慢慢的睡着了，没想到梦里我居然看到了C君，还是百合C君，对象就是村长233333,0.48987661,comment,0
啊勒勒,0,comment,0
这大概是C菌玩的第一款没有发出尖叫，不用恐惧C菌的恐怖游戏了吧(°°),0.153209817,comment,0
列表up主最勤勉的就是c菌了,8.270977548,comment,0
真厉害可爱的c菌啊,3.087543847,comment,0
如果可以的话，我暑假决定学着做一款游戏，画风就不用担心了( _ゝ｀)画师一枚,6.480486503,comment,5
为什么我看到结局感觉好尴尬。。。但是还是鼓励一下作者,-1.30331424,comment,0
卖萌的声音简直了…好卡哇伊的声线…,0.481046106,comment,0
笑死哈哈哈哈哈哈哈哈哈哈,8.02929488,comment,0
hhhh看热评主线蜜汁想笑,2.544106397,comment,0
ddf的力量。。。。23333,3.241524623,comment,0
未来无限可能，但我们爱你永远不变,7.170601954,comment,0
老婆不在家寂寞难耐就上关注这个UP 感觉真刺激：渗透之C君,11.4265739,comment,0
嗯，封面上的怪被C菌女装吓到了，这话没毛病，哈哈哈(),3.087580182,comment,0
才发现这是昨天发的视频诶,-0.725707666,comment,0
为什么看见这个游戏想吟诗呢,-2.972228148,comment,0
我居然在b站看c菌玩弄自己,-5.027290467,comment,2
作者是个人才赞,3.731546056,comment,0
厉害了我的拉尔老哥。（￣▽￣）,4.317088754,comment,0
我的村长长,0.394943479,comment,0
突然想起来，第一次看到标题和封面的时候我想到的是，Q菌被做成恐怖游戏大boss????，感觉没毛病,-7.502019799,comment,0
好棒啊！！！！！！,0.451237234,comment,0
各位玩♂C♂菌一定要开心哟(°°),10.61517309,comment,0
为什么这么卡,-3.372400174,comment,0
我想知道为什么量词破碎 因为是ABC之类的吗 还只是一只萌点,-6.623223435,comment,0
我比较喜欢一辆椅子(=ω=),6.082560846,comment,0
2333现在看到1p的一半然后突然笑傻,0.672104154,comment,0
好好玩,1.561797349,comment,0
(⌒▽⌒),6.776711371,comment,0
(￣△￣),3.303251955,comment,0
发现看错游戏了-_-||,-0.032312563,comment,0
做得好棒啊，好用心,3.958127481,comment,0
今天很残酷，明天更残酷，后天很美好，但大多数人都死在明天晚上,-16.90154336,comment,0
C君莫璃真爱啊,-0.072698634,comment,0
恩，C菌。(⌒▽⌒),9.160251551,comment,0
